Year,State/UT,District,crime_against_children,crime_against_women,cyber_crime,ipc_by_juveniles,ipc,missing_persons,sc_crime,sll_crime,sll_juveniles,st_crime,latitude,longitude
2019,Madhya Pradesh,Narsinghpur,219,316,1,91,2833,38,71,0,5,50,22.934556,79.0867849
2019,Madhya Pradesh,Neemuch,102,190,5,24,2068,2,38,0,0,8,24.6305517,75.1829
2019,Madhya Pradesh,Niwari,106,163,4,7,1314,6,49,0,4,8,25.3123152,78.667564
2019,Madhya Pradesh,Panna,297,347,2,10,2229,13,86,0,0,15,24.4498931,80.1462723
2019,Madhya Pradesh,Raisen,371,543,0,0,4010,24,113,0,0,70,23.2675909,78.1727134
2019,Madhya Pradesh,Rajgarh,319,453,4,182,4680,10,160,0,8,8,23.8716707,76.7744703
2019,Madhya Pradesh,Ratlam,477,738,12,60,5615,0,103,0,41,74,23.5022201,74.9551534
2019,Madhya Pradesh,Rewa,761,814,0,188,8860,0,106,0,20,59,24.7560846,81.3810574
2019,Madhya Pradesh,Sagar,937,936,13,95,7243,30,321,0,40,74,23.8083076,78.758254
2019,Madhya Pradesh,Satna,622,754,0,17,6823,53,127,0,17,32,24.6954445,80.7770348
2019,Madhya Pradesh,Sehore,311,493,0,68,4425,17,101,0,0,10,23.1150041,77.0665356
2019,Madhya Pradesh,Seoni,333,529,4,56,3341,14,65,0,0,82,22.2748109,79.7202522
2019,Madhya Pradesh,Shahdol,388,578,4,48,4002,8,19,0,1,54,23.3002343,81.364771
2019,Madhya Pradesh,Shajapur,165,285,7,107,2442,11,97,0,21,6,23.4171002,76.6074794
2019,Madhya Pradesh,Sheopur,59,107,1,2,1102,2,27,0,0,11,25.7499267,76.9212945
2019,Madhya Pradesh,Shivpuri,378,509,0,23,4854,16,285,0,3,62,25.3741216,77.8278866
2019,Madhya Pradesh,Sidhi,262,242,11,116,3557,10,61,0,4,50,24.2112687,81.7000415
2019,Madhya Pradesh,Singrauli,306,329,8,41,3288,6,38,0,18,54,24.2431343,82.3827672
2019,Madhya Pradesh,Tikamgarh,293,335,5,19,2660,8,108,0,20,12,24.8552105,79.0472546
2019,Madhya Pradesh,Ujjain,538,644,18,95,9951,37,197,0,3,19,23.1885131,75.7716562
2019,Madhya Pradesh,Umaria,131,188,0,24,1373,6,10,0,5,22,23.6431837,80.9419078
2019,Madhya Pradesh,Vidisha,466,631,0,116,4954,22,162,0,25,17,23.8463004,77.8370209
2019,Maharashtra,Ahmednagar,414,1670,21,38,12543,48,88,0,0,37,19.1627725,74.8580243
2019,Maharashtra,Akola,279,724,22,30,5217,40,45,0,5,5,20.7618123,77.1921157
2019,Maharashtra,Amravati Commr.,292,611,38,65,5035,47,20,0,7,4,20.93,77.75
2019,Maharashtra,Amravati Rural,303,679,42,93,4697,47,52,0,9,24,21.4564599,78.2268091
2019,Maharashtra,Aurangabad Commr.,340,788,77,111,5636,42,34,0,0,1,19.88,75.34
2019,Maharashtra,Aurangabad Rural,179,490,13,46,4645,13,36,0,2,9,19.88,75.34
2019,Maharashtra,Beed,272,764,27,92,4461,25,80,0,3,21,18.9918442,75.909784
2019,Maharashtra,Bhandara,168,301,32,31,3060,34,27,0,4,8,21.1225869,79.794509
2019,Maharashtra,Buldhana,275,750,38,76,7714,50,76,0,3,7,20.562845,76.4086986
2019,Maharashtra,Chandrapur,340,652,89,72,7124,46,27,0,63,30,20.0967555,79.5045475
2019,Maharashtra,Dhule,159,510,30,13,4283,14,33,0,0,26,21.1305215,74.4900614
2019,Maharashtra,Gadchiroli,109,200,25,9,1268,15,8,0,0,19,19.7590704,80.1622807
2019,Maharashtra,Gondia,196,376,31,44,2802,7,44,0,1,17,21.455228,80.1962729
2019,Maharashtra,Hingoli,102,326,11,31,2945,8,63,0,5,11,19.5431164,77.1739432
2019,Maharashtra,Jalgaon,343,856,58,125,6286,66,49,0,1,15,20.8428827,75.5261246
2019,Maharashtra,Jalna,129,794,10,69,4601,2,54,0,17,9,19.918833,75.8708599
2019,Maharashtra,Kolhapur,393,773,31,123,6379,102,70,0,7,0,16.7028412,74.2405329
2019,Maharashtra,Latur,237,566,25,30,4677,22,73,0,1,5,18.3553347,76.7548997
2019,Maharashtra,Mumbai Commr.,3640,6519,2527,545,40684,762,46,0,66,7,19.07,72.87
2019,Maharashtra,Nagpur Commr.,793,1144,119,356,10555,274,48,0,13,8,21.15,79.08
2019,Maharashtra,Nagpur Rural,312,365,39,50,8825,78,42,0,6,22,21.0761096,79.0343582
2019,Maharashtra,Nanded,293,773,33,59,6674,30,78,0,31,25,19.0942729,77.4832628
2019,Maharashtra,Nandurbar,110,214,16,23,2301,21,8,0,0,15,21.5141622,74.5405513
2019,Maharashtra,Nasik Commr.,501,772,79,172,6025,19,11,0,13,9,19.99,73.79
2019,Maharashtra,Nasik Rural,401,1134,15,96,7875,55,25,0,0,24,16.3876268,73.7308816
2019,Maharashtra,Navi Mumbai,587,926,111,71,5720,83,31,0,15,4,19.0308262,73.0198537
2019,Maharashtra,Osmanabad,144,398,17,94,3409,27,66,0,2,5,18.169844,76.1179632
2019,Maharashtra,Palghar,826,1139,89,88,6678,92,10,0,13,15,19.757249,73.0931199
2019,Maharashtra,Parbhani,214,487,20,90,4367,27,81,0,4,12,19.2901981,76.6026443
2019,Maharashtra,Pimpri Chinchwad City,623,983,105,175,11295,129,47,0,5,0,18.6279288,73.8009829
2019,Maharashtra,Pune Commr.,948,1390,309,285,13147,251,36,0,14,0,18.52,73.86
2019,Maharashtra,Pune Rural,678,1429,66,155,11576,111,138,0,13,26,18.5435175,73.8220743
2019,Maharashtra,Raigad,154,183,55,15,2697,44,16,0,0,7,18.4928092,73.138071
2019,Maharashtra,Ratnagiri,136,232,59,28,1917,58,10,0,3,0,17.2826079,73.4569787
2019,Maharashtra,Sangli,449,745,37,103,7277,79,95,0,8,2,17.1726928,74.5867654
2019,Maharashtra,Satara,468,933,47,157,6705,128,113,0,24,8,17.6361289,74.2982781
2019,Maharashtra,Sindhudurg,43,104,24,11,1197,22,5,0,1,0,16.1357193,73.6522086
2019,Maharashtra,Solapur Commr.,143,279,25,16,3530,38,21,0,0,1,17.66,75.9
2019,Maharashtra,Solapur Rural,412,962,65,117,9558,67,178,0,18,20,16.3876268,73.7308816
2019,Maharashtra,Thane Commr.,1414,1754,298,356,12398,163,19,0,8,4,19.2,72.97
2019,Maharashtra,Thane Rural,405,535,31,86,4354,75,14,0,6,14,16.3876268,73.7308816
2019,Maharashtra,Wardha,226,428,85,66,4619,78,22,0,50,13,20.8256232,78.6131455
2019,Maharashtra,Washim,125,388,13,10,3002,11,51,0,0,15,20.2874178,77.2369655
2019,Maharashtra,Yavatmal,324,876,42,76,7167,27,57,0,0,55,20.0638677,78.3565663
2019,Manipur,Bishnupur,16,30,0,0,227,1,0,0,0,0,24.6267287,93.7600454
2019,Manipur,Chandel,2,2,0,0,14,0,0,0,0,0,24.3312009,94.0011081
2019,Manipur,Churachandpur,8,4,1,0,164,0,0,0,0,0,24.3468839,93.6994143
2019,Manipur,Imphal East,26,54,0,0,610,6,0,0,0,0,24.8328129,94.0166864
2019,Manipur,Imphal West,48,87,2,0,991,2,0,0,0,0,24.7590802,93.8617365
2019,Manipur,Jiribam,0,3,0,0,40,1,0,0,0,0,24.8023996,93.1165145
2019,Manipur,Kakching,11,17,0,0,115,1,0,0,0,0,24.4974827,93.9835543
2019,Manipur,Kamjong,0,0,0,0,4,0,0,0,0,0,24.8577847,94.5107757
2019,Manipur,Kangpokpi,0,1,0,0,65,0,0,0,0,0,25.1527725,93.9713691
2019,Manipur,Noney,0,0,0,0,65,0,0,0,0,0,24.8590605,93.6327463
2019,Manipur,Pherzawl,0,0,0,0,6,0,0,0,0,0,24.2595653,93.1906004
2019,Manipur,Senapati,0,2,0,0,31,0,0,0,0,0,25.3933698,94.1501773
2019,Manipur,Tamenglong,1,1,0,0,29,0,0,0,0,0,24.9858596,93.5039967
2019,Manipur,Tengnoupal,3,10,0,0,50,0,0,0,0,2,24.3626155,94.2594997
2019,Manipur,Thoubal,31,42,0,0,349,3,0,0,0,0,24.6386954,93.996871
2019,Manipur,Ukhrul,1,3,0,0,36,0,0,0,0,0,25.0982654,94.363167
2019,Meghalaya,Garo Hills East,19,22,5,0,106,0,0,0,3,0,25.5,90.5
2019,Meghalaya,Garo Hills North,14,27,7,0,118,0,0,0,0,0,25.8619841,90.7017705
2019,Meghalaya,Garo Hills West,39,67,0,4,372,0,0,0,0,0,25.5201097,90.2187809
2019,Meghalaya,Jaintia Hills East,32,25,0,0,227,0,0,0,0,0,25.584894,91.8751504
2019,Meghalaya,Jaintia Hills West,43,46,0,3,195,0,0,0,8,0,25.2849089,92.1064094
2019,Meghalaya,Khasi Hills East,121,194,40,12,1327,6,0,0,20,0,25.5649963,91.8841484
2019,Meghalaya,Khasi Hills West,36,39,4,4,136,0,0,0,6,0,25.5399654,91.4721652
2019,Meghalaya,Ri-Bhoi,45,86,21,4,410,1,0,0,7,0,25.8764026,91.8567574
2019,Mizoram,Aizawl,46,63,8,13,1516,0,0,0,0,8,23.7277631,92.7179947
2019,Mizoram,Champhai,24,28,0,3,92,0,0,0,6,0,23.6317319,93.3493185
2019,Mizoram,Kolasib,14,15,0,0,267,0,0,0,0,0,24.1905469,92.7136595
2019,Mizoram,Lawngtlai,7,14,0,0,67,0,0,0,0,0,22.3913377,92.7397189
2019,Mizoram,Lunglei,8,15,0,0,188,0,0,0,0,0,22.9519972,92.6338827
2019,Mizoram,Mamit,11,15,0,1,120,0,0,0,0,0,23.7564387,92.4515374
2019,Mizoram,Saiha,6,10,0,0,64,0,0,0,0,0,22.2876724,93.01336
2019,Mizoram,Serchhip,9,10,0,0,65,0,0,0,0,0,23.3052514,92.8455124
2019,Nagaland,Dimapur,37,23,1,6,694,0,0,0,0,0,25.9041379,93.7177609
2019,Nagaland,Kiphire,1,0,0,0,6,0,0,0,0,0,25.8117088,94.8474036
2019,Nagaland,Kohima,10,12,0,0,106,0,0,0,0,0,25.6618755,94.1019156
2019,Nagaland,Longleng,1,0,0,0,23,0,0,0,0,0,26.5839315,94.8045481
2019,Nagaland,Mokokchung,2,2,0,0,44,0,0,0,0,0,26.4795861,94.5105275
2019,Nagaland,Mon,2,3,1,0,98,0,0,0,0,0,26.666667,95.0
2019,Nagaland,Peren,0,0,0,0,21,0,0,0,0,0,25.4499691,93.6001738
2019,Nagaland,Phek,0,0,0,0,19,0,0,0,0,0,25.6700924,94.3843925
2019,Nagaland,Tuensang,2,2,0,0,42,0,0,0,0,0,26.2342107,94.741553
2019,Nagaland,Wokha,2,1,0,0,34,0,0,0,0,0,26.242251,94.1921153
2019,Nagaland,Zunheboto,2,0,0,0,30,0,0,0,0,0,26.0123803,94.5123719
2019,Odisha,Angul,199,925,77,116,4287,0,69,0,0,13,21.102538,84.9536825
2019,Odisha,Balasore,724,1772,39,7,5222,0,149,0,0,30,21.5006421,86.919884
2019,Odisha,Baragarh,161,475,36,74,2567,0,71,0,0,38,21.3335004,83.6190492
2019,Odisha,Berhampur,166,611,40,0,1983,0,27,0,0,1,21.4930852,86.6327298
2019,Odisha,Bhadrak,408,1070,50,22,3944,0,108,0,0,10,20.9854052,86.5934226
2019,Odisha,Bolangir,208,887,52,68,4197,0,73,0,0,80,20.7502257,83.2499464
2019,Odisha,Boudh,44,236,6,2,836,0,20,0,0,7,20.6407463,83.9969704
2019,Odisha,Cuttack,187,553,36,4,3508,0,126,0,0,2,20.4686,85.8792
2019,Odisha,DCP BBSR,404,760,124,41,7603,0,105,0,0,3,16.3876268,73.7308816
2019,Odisha,DCP CTC,262,597,77,43,4291,0,57,0,0,7,16.3876268,73.7308816
2019,Odisha,Deogarh,31,129,1,4,559,0,5,0,0,10,21.5370786,84.7301184
2019,Odisha,Dhenkanal,182,759,30,60,2545,0,82,0,0,15,20.8351494,85.6022305
2019,Odisha,Gajapati,60,203,15,19,645,0,8,0,0,6,19.1966026,84.1930634
2019,Odisha,Ganjam,277,1236,79,31,3853,0,73,0,0,2,19.6090068,84.7080633
2019,Odisha,Jagatsinghpur,253,1010,32,12,2403,0,96,0,0,0,20.2593872,86.1660878
2019,Odisha,Jajpur,405,1241,108,14,4743,0,148,0,0,16,20.8746788,86.1215393
2019,Odisha,Jharsuguda,106,343,53,51,1746,0,33,0,0,16,21.8019368,83.9713964
2019,Odisha,Kalahandi,193,858,25,2,2842,0,49,0,0,37,19.8265757,83.0408702
2019,Odisha,Kandhamal,139,331,11,44,1110,0,12,0,0,6,20.1306939,84.0790476
2019,Odisha,Kendrapara,234,1007,36,0,2997,0,122,0,0,2,20.5475164,86.5296168
2019,Odisha,Keonjhar,333,989,32,65,3415,0,34,0,0,47,21.5,85.5
2019,Odisha,Khurda,120,273,13,15,2135,0,39,0,0,2,20.1617378,85.7052429
2019,Odisha,Koraput,123,619,55,40,2202,0,16,0,0,19,18.7232023,82.6100596
2019,Odisha,Malkangiri,130,361,38,9,1004,0,8,0,0,7,18.2744685,81.9520316
2019,Odisha,Mayurbhanj,353,1062,33,64,3274,0,34,0,0,65,21.9156338,86.3961824
2019,Odisha,Nabarangpur,72,426,21,0,1449,0,19,0,0,23,19.228896,82.5665715
2019,Odisha,Nayagarh,170,412,21,27,1752,0,40,0,0,1,20.2393683,85.050728
2019,Odisha,Nuapada,78,358,22,7,1462,0,30,0,0,23,20.5412657,82.5292352
2019,Odisha,Puri,275,1301,58,34,4444,0,122,0,0,0,19.8076083,85.8252538
2019,Odisha,Rayagada,191,478,41,30,1640,0,23,0,0,12,19.4426698,83.5873053
2019,Odisha,Rourkela,219,485,55,55,2653,0,12,0,0,7,22.2309255,84.8678705
2019,Odisha,SRP(Cuttack),7,20,0,4,831,0,1,0,0,1,16.3876268,73.7308816
2019,Odisha,SRP(Rourkela),4,14,4,2,567,0,1,0,1,0,16.3876268,73.7308816
2019,Odisha,Sambalpur,163,829,50,133,4252,0,31,0,0,32,21.5570606,84.1528515
2019,Odisha,Sonepur,36,230,13,13,1148,0,35,0,0,15,20.8453864,83.909083
2019,Odisha,Sundargarh,95,300,36,46,1835,0,8,0,3,21,22.0605153,83.9359154
2019,Puducherry,Karaikal,0,0,0,0,0,0,0,0,0,0,10.91571,79.8375761
2019,Puducherry,Puducherry,50,95,4,1,3167,18,4,0,0,0,11.9340568,79.8306447
2019,Punjab,Amritsar Rural,148,255,7,16,1526,4,8,0,5,0,16.3876268,73.7308816
2019,Punjab,Barnala,58,125,8,0,1105,1,5,0,0,0,30.3716802,75.5039887
2019,Punjab,Batala,64,140,3,2,919,3,0,0,2,0,31.8193025,75.1999941
2019,Punjab,Bathinda,134,312,4,0,2236,6,13,0,0,0,30.1794814,75.0471098
2019,Punjab,Bureau of Investigation,0,2,14,0,14,0,0,0,0,0,16.3876268,73.7308816
2019,Punjab,CP Amritsar,129,220,11,7,2589,10,3,0,2,0,31.6356659,74.8787496
2019,Punjab,CP Jalandhar,132,315,17,20,1687,17,7,0,2,0,31.3323762,75.576889
2019,Punjab,CP Ludhiana,328,595,37,28,5230,12,9,0,0,0,30.9090157,75.851601
2019,Punjab,Faridkot,56,111,3,0,875,3,2,0,0,0,30.6014507,74.7950176
2019,Punjab,Fatehgarh Sahib,56,140,0,0,1060,6,3,0,0,0,30.6634042,76.3803
2019,Punjab,Fazilka,108,214,5,8,1108,3,4,0,10,0,30.3198406,74.1217943
2019,Punjab,Ferozepur,29,159,1,0,1347,8,3,0,0,0,30.6839733,76.3594033
2019,Punjab,Gurdaspur,33,141,9,14,755,0,2,0,0,0,31.9037264,75.2275587
2019,Punjab,Hoshiarpur,110,288,8,4,1765,20,7,0,2,0,31.6092942,75.8459754
2019,Punjab,Intelligence Wing,0,0,0,0,1,0,0,0,0,0,16.3876268,73.7308816
2019,Punjab,Jalandhar Rural,100,159,8,19,1300,13,15,0,5,0,16.3876268,73.7308816
2019,Punjab,Kapurthala,123,232,1,0,1606,0,9,0,0,0,31.3856476,75.3053304
2019,Punjab,Khanna,54,110,3,0,993,6,3,0,0,0,30.700625,76.2220763
2019,Punjab,Ludhiana Rural,37,123,0,0,1022,4,2,0,0,0,16.3876268,73.7308816
2019,Punjab,Mansa,73,154,11,16,1159,4,9,0,8,0,29.8764133,75.4889564
2019,Punjab,Moga,90,169,11,6,1236,10,10,0,4,0,30.7877554,75.159359
2019,Punjab,Muktsar,99,209,7,19,1333,4,10,0,0,0,30.4692,74.5182
2019,Punjab,NRI Wing,1,129,0,0,212,0,0,0,0,0,16.3876268,73.7308816
2019,Punjab,Pathankot,39,93,2,8,516,1,5,0,0,0,32.3021899,75.6589406
2019,Punjab,Patiala,165,431,15,33,3291,5,6,0,1,0,30.2092778,76.3397231
2019,Punjab,Ropar,35,136,10,0,1072,6,2,0,0,1,30.9688367,76.526088
2019,Punjab,SAS Nagar,173,354,18,0,2925,2,4,0,0,0,30.6904366,76.7116208
2019,Punjab,SBS Nagar,42,100,3,0,820,4,6,0,0,0,30.8260412,75.1989654
2019,Punjab,Sangrur,120,291,20,0,2747,2,10,0,0,0,30.135717,75.8533326
2019,Punjab,Tarn Taran,79,167,7,0,1663,5,9,0,0,0,31.3212453,74.8416687
2019,Rajasthan,Ajmer,418,2038,98,45,8959,15,248,0,2,14,26.4691,74.639
2019,Rajasthan,Alwar,170,1630,79,0,8496,8,262,0,0,83,27.4140049,76.6170387
2019,Rajasthan,Banswara,142,937,3,0,3408,4,7,0,0,22,23.4915047,74.3502172
2019,Rajasthan,Baran,254,1137,3,2,4556,7,167,0,0,96,24.9208165,76.6821985
2019,Rajasthan,Barmer,182,1160,41,84,4945,0,228,0,6,94,25.5814853,71.1924922
2019,Rajasthan,Bharatpur,181,1671,18,55,10772,10,408,0,1,33,27.0246959,77.2920116
2019,Rajasthan,Bhilwara,218,1712,31,63,7063,21,190,0,2,39,25.470994,74.6961316
2019,Rajasthan,Bhiwadi,113,897,19,0,6982,7,208,0,0,17,28.2039413,76.837441
2019,Rajasthan,Bikaner,177,1236,27,0,5322,0,292,0,0,2,28.0159286,73.3171367
2019,Rajasthan,Bundi,88,972,15,17,3681,5,115,0,6,90,25.4367659,75.7361471
2019,Rajasthan,Chittorgarh,142,1085,6,69,4842,6,90,0,1,34,24.7171578,74.4718129
2019,Rajasthan,Churu,106,802,18,0,4143,10,241,0,0,6,28.2047781,74.6912996
2019,Rajasthan,Dausa,61,688,37,25,5163,6,112,0,0,60,26.8048659,76.4437457
2019,Rajasthan,Dholpur,154,710,15,54,4004,5,186,0,9,16,26.7010642,77.896749
2019,Rajasthan,Dungarpur,236,535,5,108,2163,2,2,0,4,17,23.8538893,73.7087177
2019,Rajasthan,Ganganagar,275,1668,51,67,6266,8,408,0,4,2,25.9061389,76.4815499
2019,Rajasthan,Hanumangarh,227,1328,11,58,4631,13,311,0,5,2,29.3659533,74.298429
2019,Rajasthan,Jaipur East,291,948,152,132,10837,27,72,0,1,49,16.3876268,73.7308816
2019,Rajasthan,Jaipur Metro,0,0,0,0,0,0,0,0,0,0,26.8835532,75.7673957
2019,Rajasthan,Jaipur North,166,622,69,92,4234,15,31,0,0,18,16.3876268,73.7308816
2019,Rajasthan,Jaipur Rural,182,1004,137,84,7226,6,221,0,4,106,26.9206636,75.9740914
2019,Rajasthan,Jaipur West,240,1054,161,53,9184,4,132,0,1,53,26.9178997,75.7529805
2019,Rajasthan,Jaisalmer,46,303,34,35,1883,2,113,0,7,38,26.9116615,70.9124888
2019,Rajasthan,Jalore,33,596,11,14,3076,4,155,0,1,46,25.2093483,72.3178889
2019,Rajasthan,Jhalawar,364,1450,8,111,5033,15,126,0,2,63,24.3132368,76.5221078
2019,Rajasthan,Jhunjhunu,51,969,34,79,6018,12,230,0,7,31,28.0798944,75.5424211
2019,Rajasthan,Jodhpur East,60,509,77,45,3510,14,74,0,0,18,16.3876268,73.7308816
2019,Rajasthan,Jodhpur Rural,124,661,19,59,4112,4,217,0,3,41,26.5319605,72.9828941
2019,Rajasthan,Jodhpur West,177,638,102,71,4087,8,116,0,1,18,16.3876268,73.7308816
2019,Rajasthan,Karauli,93,746,13,0,4561,6,137,0,0,69,26.5158329,77.0565965
2019,Rajasthan,Kota City,336,1062,31,239,5718,31,98,0,8,33,25.1737019,75.8574194
2019,Rajasthan,Kota Rural,130,624,1,0,2421,2,56,0,0,51,16.3876268,73.7308816
2019,Rajasthan,Nagaur,193,1276,16,79,5908,15,281,0,7,4,26.9873443,73.7389011
2019,Rajasthan,Pali,197,1440,35,0,6474,0,281,0,0,44,25.4552211,73.419389
2019,Rajasthan,Pratapgarh,154,828,2,51,2429,1,35,0,2,26,24.03,74.78
2019,Rajasthan,Rajsamand,176,746,12,26,3548,6,76,0,0,26,25.2892459,73.8241077
2019,Rajasthan,SCRB,0,0,18,0,0,0,0,0,1,0,16.3876268,73.7308816
2019,Rajasthan,SOG,0,0,2,0,24,0,0,0,0,0,26.91,75.78
2019,Rajasthan,SSB,0,0,0,0,0,0,0,0,0,0,26.285602,73.0287053
2019,Rajasthan,Sawai Madhopur,132,746,49,74,4954,4,144,0,0,87,26.2290186,76.3043561
2019,Rajasthan,Sikar,204,1302,62,61,8602,11,236,0,0,70,27.6624156,75.0279971
2019,Rajasthan,Sirohi,108,590,17,31,2363,5,67,0,0,31,24.8114047,72.8300257
2019,Rajasthan,Tonk,105,841,54,39,5154,12,239,0,0,126,26.1223198,75.6632235
2019,Rajasthan,Udaipur,432,1545,5,211,7901,19,71,0,4,72,24.578721,73.6862571
2019,Sikkim,East,80,63,1,0,327,0,2,0,1,1,27.32,88.61
2019,Sikkim,North,12,9,0,0,37,0,1,0,0,1,27.7,88.5
2019,Sikkim,West,18,20,0,1,58,1,0,0,0,0,27.2,88.2
2019,Tamil Nadu,Ariyalur,50,59,0,24,1573,9,38,0,9,0,11.1530559,79.2585797
2019,Tamil Nadu,Chennai,731,729,118,596,18108,389,8,0,51,0,13.0836939,80.270186
2019,Tamil Nadu,Coimbatore,68,119,1,4,4261,35,27,0,1,0,11.0018115,76.9628425
2019,Tamil Nadu,Coimbatore City,45,85,8,29,2567,34,0,0,1,0,11.0018115,76.9628425
2019,Tamil Nadu,Cuddalore,170,259,0,94,6035,15,41,0,19,0,11.5202071,79.3396356
2019,Tamil Nadu,Dharmapuri,120,117,5,11,2578,7,10,0,3,1,12.1456131,78.1132217
2019,Tamil Nadu,Dindigul,120,217,2,57,4986,14,36,0,11,0,10.4256897,77.815664
2019,Tamil Nadu,Erode,101,188,0,0,4230,33,38,0,0,0,11.4905282,77.3505274
2019,Tamil Nadu,Kanchipuram,56,103,0,0,7213,36,35,0,0,0,12.9647163,79.9839686
2019,Tamil Nadu,Kanyakumari,115,236,33,35,4854,29,10,0,15,1,8.079252,77.5499338
2019,Tamil Nadu,Karur,23,44,0,26,1986,9,14,0,2,0,10.8217671,78.3828654
2019,Tamil Nadu,Krishnagiri,84,127,7,13,3750,5,15,0,2,1,12.5152075,78.0093769
2019,Tamil Nadu,Madurai,75,197,19,67,4375,15,51,0,9,0,9.9261153,78.1140983
2019,Tamil Nadu,Madurai City,89,177,4,107,3653,34,28,0,17,0,9.9147463,78.1421636
2019,Tamil Nadu,Nagapattinam,72,144,0,38,3932,8,41,0,16,0,10.6026203,79.7619348
2019,Tamil Nadu,Namakkal,80,122,5,18,3258,5,33,0,0,0,11.3033889,78.118604
2019,Tamil Nadu,Nilgiris,34,42,0,7,795,1,0,0,3,0,11.4449997,76.69752
2019,Tamil Nadu,Other Units,0,0,0,0,0,0,0,0,0,0,16.3876268,73.7308816
2019,Tamil Nadu,Perambalur,88,77,5,11,1110,5,0,0,5,0,11.2902641,78.9300404
2019,Tamil Nadu,Pudukottai,45,105,27,30,3088,8,56,0,14,0,10.3826515,78.8191259
2019,Tamil Nadu,Ramnathapuram,59,101,7,81,3332,10,31,0,0,0,9.5,78.5
2019,Tamil Nadu,Salem,87,154,0,35,4528,25,31,0,2,5,11.6469616,78.2106958
2019,Tamil Nadu,Salem City,56,100,3,55,2415,13,14,0,0,1,11.6550532,78.1549562
2019,Tamil Nadu,Sivagangai,60,156,9,178,3934,9,36,0,11,0,9.9650599,78.7204283
2019,Tamil Nadu,Thanjavur,68,164,19,44,5746,24,52,0,5,0,10.659037,79.2014278
2019,Tamil Nadu,Theni,106,162,6,27,3424,15,42,0,4,1,9.8692558,77.4222974
2019,Tamil Nadu,Thirunelveli,366,283,19,171,9252,35,117,0,17,0,8.5495014,77.5805178
2019,Tamil Nadu,Thirunelveli City,27,61,5,13,1171,5,0,0,5,0,16.3876268,73.7308816
2019,Tamil Nadu,Thiruvallur,62,75,6,27,3927,24,18,0,7,0,13.2537619,80.0562572
2019,Tamil Nadu,Thiruvannamalai,113,157,0,42,4476,24,62,0,3,5,9.539867,77.6197904
2019,Tamil Nadu,Thiruvarur,58,115,8,59,3022,7,29,0,4,0,10.6878621,79.4979437
2019,Tamil Nadu,Thoothukudi,137,172,4,79,4503,21,33,0,36,0,8.8457035,77.9938178
2019,Tamil Nadu,Tiruppur,46,71,1,18,3757,34,18,0,6,0,10.7915267,77.5325466
2019,Tamil Nadu,Tiruppur City,28,45,2,6,1735,17,4,0,1,0,11.1017815,77.345192
2019,Tamil Nadu,Trichy,128,127,4,61,3870,13,31,0,23,1,10.8071144,78.6880939
2019,Tamil Nadu,Trichy City,36,94,14,51,2387,18,7,0,2,0,12.737753,80.0014634
2019,Tamil Nadu,Vellore,227,272,1,87,7820,53,31,0,14,6,12.9021849,79.061104
2019,Tamil Nadu,Villupuram,145,324,13,36,7701,36,72,0,17,9,11.9398285,79.4945645
2019,Tamil Nadu,Virudhunagar,109,137,19,38,3931,14,35,0,11,0,9.4926289,77.8631831
2019,Telangana,Adilabad,63,230,9,26,1460,5,20,0,0,20,19.6759452,78.5339895
2019,Telangana,Bhadradri Kothagudem,187,625,14,8,3473,6,43,0,0,41,17.7166633,80.5712609
2019,Telangana,Hyderabad Commissionerate,506,2755,1379,328,15333,88,117,0,22,16,16.3876268,73.7308816
2019,Telangana,Jagityal,57,308,20,42,2893,0,59,0,0,9,18.8249636,78.8788332
2019,Telangana,Jayashankar Bhupalpalli,9,155,5,12,1443,2,32,0,0,10,16.3876268,73.7308816
2019,Telangana,Jogulamba Gadwal,42,131,10,10,1444,2,19,0,5,3,16.0999202,77.7341584
2019,Telangana,Kamareddy,32,298,20,30,0,13,30,0,1,9,18.316551,78.0539381
2019,Telangana,Kamareddy ,0,0,0,0,2251,0,0,0,0,0,18.316551,78.0539381
2019,Telangana,Karimnagar Commissionerate,62,526,24,32,3277,12,73,0,3,10,16.3876268,73.7308816
2019,Telangana,Khammam Commissionerate,258,732,62,13,5014,12,72,0,11,28,16.3876268,73.7308816
2019,Telangana,Kumaram Bheem Asifabad,28,222,8,17,1306,4,16,0,1,19,16.3876268,73.7308816
2019,Telangana,Mahabubabad,85,336,9,35,1713,7,14,0,2,18,17.7138983,80.0413425
2019,Telangana,Mahabubnagar,126,325,15,16,1998,9,34,0,0,18,16.6965686,77.9591146
2019,Telangana,Medak,58,307,2,4,1890,6,28,0,0,7,17.9375095,78.211745
2019,Telangana,Mulug,10,111,6,10,748,0,9,0,0,9,18.1585442,79.9482182
2019,Telangana,Nagarkurnool,68,211,4,8,1753,8,38,0,1,13,16.4157627,78.6830433
2019,Telangana,Nalgonda,151,692,16,44,4780,15,53,0,2,25,17.0504406,79.2669235
2019,Telangana,Narayanpet,72,148,0,13,853,0,27,0,0,5,16.7005518,77.6164845
2019,Telangana,Nirmal,30,226,10,8,1469,0,17,0,2,5,19.091521,78.396609
2019,Telangana,Nizamabad Commissionerate,96,643,31,21,4203,30,68,0,2,35,16.3876268,73.7308816
2019,Telangana,Rachakonda Commissionerate,237,2238,384,204,16156,109,251,0,0,73,16.3876268,73.7308816
